order_item_id,order_id,product_id,quantity,unit_price,total_price
32250,10807,4125,8,793.24,6345.92
32251,10808,2069,1,4224.81,4224.81
32252,10808,874,9,167.04,1503.36
32253,10808,2138,7,5105.83,35740.81
32254,10808,4298,9,604.26,5438.34
32255,10808,1783,6,52.33,313.98
32256,10809,3341,5,1441.91,7209.55
32257,10809,4216,9,1155.3,10397.7
32258,10810,4039,7,483.55,3384.85
32259,10810,1971,3,1217.97,3653.91
32260,10810,230,6,1385.76,8314.56
32261,10810,1123,7,1303.36,9123.52
32262,10810,4141,6,1265.14,7590.84
32263,10811,1500,7,1216.09,8512.63
32264,10811,3838,10,883.83,8838.3
32265,10811,924,4,174.94,699.76
32266,10811,377,10,1850.27,18502.7
32267,10811,2988,7,575.17,4026.19
32268,10812,4727,8,685.75,5486.0
32269,10812,2741,7,931.6,6521.2
32270,10812,3618,2,326.48,652.96
32271,10813,3643,6,113.26,679.56
32272,10814,2973,3,64.21,192.63
32273,10815,1099,3,1976.53,5929.59
32274,10815,19,5,128.07,640.35
32275,10815,736,6,1015.87,6095.22
32276,10815,4256,2,2363.2,4726.4
32277,10815,3776,6,1014.27,6085.62
32278,10816,474,10,3885.16,38851.6
32279,10816,784,9,1249.48,11245.32
32280,10816,2321,8,966.67,7733.36
32281,10816,3481,7,317.77,2224.39
32282,10817,848,3,19881.77,59645.31
32283,10817,4588,6,1984.22,11905.32
32284,10818,3201,3,660.09,1980.27
32285,10819,1665,9,3498.54,31486.86
32286,10819,1207,3,174.45,523.35
32287,10819,4671,7,1330.18,9311.26
32288,10820,1481,6,1477.61,8865.66
32289,10820,1716,3,436.51,1309.53
32290,10820,3507,7,811.65,5681.55
32291,10820,3005,5,1152.21,5761.05
32292,10820,4783,1,39.59,39.59
32293,10821,4198,5,47.76,238.8
32294,10821,2076,5,311.22,1556.1
32295,10821,4437,4,2906.69,11626.76
32296,10822,1788,5,161.8,809.0
32297,10822,2757,5,669.91,3349.55
32298,10822,139,8,1694.06,13552.48
32299,10823,1778,3,472.98,1418.94
32300,10824,4653,5,535.37,2676.85
32301,10825,554,8,732.34,5858.72
32302,10826,1392,4,180.92,723.68
32303,10826,1508,1,2095.54,2095.54
32304,10826,4896,1,492.67,492.67
32305,10826,4164,8,31.82,254.56
32306,10827,309,8,1135.98,9087.84
32307,10827,2574,9,463.73,4173.57
32308,10827,4370,2,698.9,1397.8
32309,10827,2949,8,377.76,3022.08
32310,10827,3884,7,131.52,920.64
32311,10828,2746,3,320.44,961.32
32312,10829,42,5,646.56,3232.8
32313,10830,668,8,4772.37,38178.96
32314,10830,4014,7,673.59,4715.13
32315,10830,3098,9,1199.82,10798.38
32316,10830,2652,9,4883.09,43947.81
32317,10831,1383,6,12715.42,76292.52
32318,10831,3025,2,30.27,60.54
32319,10831,4388,10,58.3,583.0
32320,10832,935,4,967.42,3869.68
32321,10832,944,9,430.89,3878.01
32322,10833,883,8,239.95,1919.6
32323,10833,4453,4,2804.88,11219.52
32324,10833,1757,8,406.85,3254.8
32325,10834,3296,7,99.65,697.55
32326,10835,681,6,1476.04,8856.24
32327,10836,48,3,2441.31,7323.93
32328,10836,1872,2,362.21,724.42
32329,10836,4544,4,204.0,816.0
32330,10837,662,5,220.15,1100.75
32331,10837,4294,6,365.73,2194.38
32332,10837,2475,8,788.66,6309.28
32333,10837,108,10,649.68,6496.8
32334,10837,708,3,6952.1,20856.3
32335,10838,2056,9,146.31,1316.79
32336,10838,3602,9,170.02,1530.18
32337,10838,3922,8,699.92,5599.36
32338,10838,2745,9,11.25,101.25
32339,10838,725,3,646.07,1938.21
32340,10839,963,2,671.42,1342.84
32341,10839,1803,8,172.78,1382.24
32342,10839,2551,4,46.32,185.28
32343,10839,3830,8,1028.62,8228.96
32344,10839,765,6,2803.2,16819.2
32345,10840,834,2,158.05,316.1
32346,10840,241,6,152.3,913.8
32347,10840,1262,7,560.38,3922.66
32348,10841,3897,3,4043.19,12129.57
32349,10841,4905,2,1314.73,2629.46
32350,10841,1506,7,253.35,1773.45
32351,10841,1762,7,1522.03,10654.21
32352,10842,1778,6,472.98,2837.88
32353,10842,1449,8,3203.61,25628.88
32354,10843,3855,5,288.98,1444.9
32355,10843,990,3,520.58,1561.74
32356,10843,1744,10,2856.71,28567.1
32357,10843,3839,9,117.04,1053.36
32358,10844,1329,10,81.46,814.6
32359,10844,4198,8,47.76,382.08
32360,10845,205,1,63.31,63.31
32361,10845,1464,8,139.61,1116.88
32362,10845,2667,6,1784.46,10706.76
32363,10845,4744,5,931.47,4657.35
32364,10846,3976,3,666.46,1999.38
32365,10846,3335,8,4080.6,32644.8
32366,10846,3790,1,3531.67,3531.67
32367,10846,4604,6,3576.53,21459.18
32368,10847,262,8,457.29,3658.32
32369,10847,2086,8,80.12,640.96
32370,10847,4544,1,204.0,204.0
32371,10847,3900,8,883.66,7069.28
32372,10848,4762,6,1363.58,8181.48
32373,10848,2288,6,342.85,2057.1
32374,10849,2288,2,342.85,685.7
32375,10849,4195,10,13.93,139.3
32376,10850,3138,6,108.08,648.48
32377,10851,2362,2,65.73,131.46
32378,10851,4417,2,740.78,1481.56
32379,10851,3592,5,1237.43,6187.15
32380,10851,1757,5,406.85,2034.25
32381,10851,1038,4,55.59,222.36
32382,10852,2519,5,354.22,1771.1
32383,10852,3000,4,396.12,1584.48
32384,10852,1212,5,176.84,884.2
32385,10852,1443,9,655.99,5903.91
32386,10852,3911,2,59.84,119.68
32387,10853,3124,1,292.24,292.24
32388,10853,2939,3,42.75,128.25
32389,10853,4465,9,209.47,1885.23
32390,10853,1065,6,290.31,1741.86
32391,10853,569,10,30.22,302.2
32392,10854,817,1,746.34,746.34
32393,10855,595,8,2370.65,18965.2
32394,10855,430,4,35.75,143.0
32395,10855,3267,6,133.9,803.4
32396,10855,1691,5,1205.5,6027.5
32397,10856,1183,8,1982.44,15859.52
32398,10857,1077,2,48.41,96.82
32399,10857,3987,10,1146.34,11463.4
32400,10857,2982,6,3371.59,20229.54
32401,10858,2789,3,252.25,756.75
32402,10858,1393,2,10246.47,20492.94
32403,10859,1090,9,372.44,3351.96
32404,10859,1402,1,1118.32,1118.32
32405,10859,57,4,141.99,567.96
32406,10859,3136,9,971.76,8745.84
32407,10859,1218,9,759.83,6838.47
32408,10860,4022,10,59.09,590.9
32409,10860,2878,2,183.63,367.26
32410,10860,1984,5,1822.93,9114.65
32411,10860,1867,7,2352.96,16470.72
32412,10860,2994,1,363.69,363.69
32413,10861,3917,7,438.54,3069.78
32414,10861,4834,2,1266.76,2533.52
32415,10862,3582,9,3683.49,33151.41
32416,10862,3938,3,67.72,203.16
32417,10862,1593,9,962.42,8661.78
32418,10862,2923,7,373.37,2613.59
32419,10863,1992,3,1550.05,4650.15
32420,10864,252,2,1981.09,3962.18
32421,10864,2295,2,143.87,287.74
32422,10864,287,9,398.19,3583.71
32423,10865,4327,2,204.65,409.3
32424,10865,3088,3,3112.14,9336.42
32425,10865,634,10,263.56,2635.6
32426,10865,3868,2,5973.18,11946.36
32427,10865,4339,10,22.64,226.4
32428,10866,4213,4,1654.7,6618.8
32429,10866,4296,3,50.6,151.8
32430,10867,4455,3,3347.89,10043.67
32431,10867,3711,5,58.02,290.1
32432,10867,1887,4,148.44,593.76
32433,10867,1568,4,1084.11,4336.44
32434,10867,21,8,4505.62,36044.96
32435,10868,12,6,248.64,1491.84
32436,10869,360,5,144.57,722.85
32437,10869,3846,8,1731.86,13854.88
32438,10870,1309,2,2548.99,5097.98
32439,10870,3575,10,74.4,744.0
32440,10870,2008,2,146.79,293.58
32441,10870,89,3,225.87,677.61
32442,10871,2943,8,1306.79,10454.32
32443,10871,1616,9,60130.32,541172.88
32444,10871,3205,5,119.84,599.2
32445,10871,1859,2,770.97,1541.94
32446,10871,2077,10,1259.24,12592.4
32447,10872,4543,4,32.56,130.24
32448,10873,1989,2,191.02,382.04
32449,10873,4089,9,2762.64,24863.76
32450,10873,1230,4,13772.0,55088.0
32451,10873,891,4,1711.85,6847.4
32452,10874,4576,9,358.63,3227.67
32453,10874,3165,4,88.51,354.04
32454,10875,1133,8,5626.12,45008.96
32455,10875,4422,2,98.05,196.1
32456,10875,2666,3,64.32,192.96
32457,10875,2564,7,733.39,5133.73
32458,10875,3638,10,871.05,8710.5
32459,10876,2971,8,28.4,227.2
32460,10876,4465,8,209.47,1675.76
32461,10877,4803,2,61.65,123.3
32462,10877,2781,10,1856.38,18563.8
32463,10877,4913,4,1728.97,6915.88
32464,10878,72,6,5022.4,30134.4
32465,10878,1278,1,901.97,901.97
32466,10878,3104,1,2491.21,2491.21
32467,10878,832,1,126.04,126.04
32468,10878,3336,5,66.78,333.9
32469,10879,1725,6,122.91,737.46
32470,10879,2538,7,1982.85,13879.95
32471,10879,4809,4,4253.79,17015.16
32472,10879,3478,4,21.25,85.0
32473,10879,3296,2,99.65,199.3
32474,10880,3669,10,403.99,4039.9
32475,10880,449,9,231.32,2081.88
32476,10880,1764,8,45.23,361.84
32477,10880,1927,2,11.24,22.48
32478,10880,3427,1,730.3,730.3
32479,10881,2478,1,4422.67,4422.67
32480,10881,2030,5,239.17,1195.85
32481,10881,2896,10,180586.41,1805864.1
32482,10881,4916,9,686.57,6179.13
32483,10881,4339,7,22.64,158.48
32484,10882,3343,5,107.24,536.2
32485,10882,2453,5,452.07,2260.35
32486,10882,4647,10,61.9,619.0
32487,10883,4329,4,6398.14,25592.56
32488,10883,2290,1,4222.42,4222.42
32489,10883,2988,10,575.17,5751.7
32490,10884,3824,10,657.44,6574.4
32491,10884,182,3,138.22,414.66
32492,10884,503,10,61.36,613.6
32493,10884,1192,4,67.6,270.4
32494,10885,2498,7,328.64,2300.48
32495,10885,4559,5,223.22,1116.1
32496,10886,3682,3,277.08,831.24
32497,10886,245,7,82.61,578.27
32498,10887,2631,8,780.14,6241.12
32499,10887,3,2,1321.0,2642.0
32500,10887,658,2,482.23,964.46
32501,10887,908,7,1531.48,10720.36
32502,10887,2628,5,1424.34,7121.7
32503,10888,3769,5,1355.14,6775.7
32504,10889,3182,4,1094.25,4377.0
32505,10889,4147,2,895.31,1790.62
32506,10889,3541,4,821.3,3285.2
32507,10890,3374,4,7520.61,30082.44
32508,10890,1305,6,1118.09,6708.54
32509,10890,3138,7,108.08,756.56
32510,10890,629,10,543.59,5435.9
32511,10891,4338,5,1063.68,5318.4
32512,10891,4034,10,7.07,70.7
32513,10891,4432,2,17.62,35.24
32514,10891,1222,1,795.79,795.79
32515,10891,4039,7,483.55,3384.85
32516,10892,2790,9,656.39,5907.51
32517,10892,2512,6,1136.27,6817.62
32518,10892,3255,3,867.87,2603.61
32519,10892,1011,8,3607.24,28857.92
32520,10893,4286,2,678.21,1356.42
32521,10893,3082,10,617.17,6171.7
32522,10893,1069,8,247.91,1983.28
32523,10894,2843,7,4582.54,32077.78
32524,10895,3523,10,117.46,1174.6
32525,10895,4020,2,438.11,876.22
32526,10895,1377,8,183.28,1466.24
32527,10895,3404,5,431.1,2155.5
32528,10896,4451,6,237.97,1427.82
32529,10896,1005,10,1425.02,14250.2
32530,10896,930,8,453.04,3624.32
32531,10896,3894,8,28.58,228.64
32532,10897,3397,1,1067.41,1067.41
32533,10897,3626,9,120.63,1085.67
32534,10897,692,5,2845.81,14229.05
32535,10897,708,4,6952.1,27808.4
32536,10898,3978,3,4383.34,13150.02
32537,10898,1649,10,2968.13,29681.3
32538,10898,3988,3,219.71,659.13
32539,10899,4316,8,2260.85,18086.8
32540,10899,3984,1,92.7,92.7
32541,10899,3975,3,852.45,2557.35
32542,10900,4003,7,513.7,3595.9
32543,10900,4531,8,643.31,5146.48
32544,10900,4810,4,266.52,1066.08
32545,10901,1767,9,12978.15,116803.35
32546,10901,932,1,8403.0,8403.0
32547,10901,3786,8,218.94,1751.52
32548,10901,1738,2,100.78,201.56
32549,10901,568,5,110.22,551.1
32550,10902,3121,1,242.08,242.08
32551,10902,3185,7,155.14,1085.98
32552,10902,371,10,518.72,5187.2
32553,10902,1757,5,406.85,2034.25
32554,10902,4673,5,1027.62,5138.1
32555,10903,386,2,626.53,1253.06
32556,10904,3650,10,261.89,2618.9
32557,10904,1153,8,191.74,1533.92
32558,10904,1741,4,427.49,1709.96
32559,10905,4001,8,136.92,1095.36
32560,10905,3419,4,71.93,287.72
32561,10905,1597,4,1265.65,5062.6
32562,10906,3243,2,40.92,81.84
32563,10907,871,10,383.44,3834.4
32564,10907,137,4,154.43,617.72
32565,10907,3418,8,682.88,5463.04
32566,10908,3152,1,287.38,287.38
32567,10909,4781,4,759.94,3039.76
32568,10909,3051,6,63.89,383.34
32569,10910,1704,3,2641.65,7924.95
32570,10910,2718,2,1886.46,3772.92
32571,10911,1570,2,226.11,452.22
32572,10911,2021,7,547.03,3829.21
32573,10911,2962,1,200.68,200.68
32574,10911,2186,6,4987.84,29927.04
32575,10912,244,6,1832.14,10992.84
32576,10913,3533,9,428.14,3853.26
32577,10914,1448,10,1204.9,12049.0
32578,10914,3124,5,292.24,1461.2
32579,10914,3492,2,363.01,726.02
32580,10914,4911,2,229.8,459.6
32581,10914,2699,2,1271.2,2542.4
32582,10915,826,1,4423.49,4423.49
32583,10915,86,1,235.56,235.56
32584,10916,4094,3,697.11,2091.33
32585,10916,495,1,4911.3,4911.3
32586,10916,1147,10,96.56,965.6
32587,10916,4087,4,1815.26,7261.04
32588,10916,1812,2,623.16,1246.32
32589,10917,3113,10,318.4,3184.0
32590,10917,4721,9,2265.03,20385.27
32591,10917,2180,7,505.13,3535.91
32592,10917,203,6,2538.14,15228.84
32593,10918,821,9,230.14,2071.26
32594,10918,2141,10,640.18,6401.8
32595,10918,2955,9,120.45,1084.05
32596,10919,2328,9,279.77,2517.93
32597,10919,1896,6,287.03,1722.18
32598,10919,1305,7,1118.09,7826.63
32599,10919,4822,1,379.49,379.49
32600,10919,1411,4,3666.16,14664.64
32601,10920,2606,6,379.11,2274.66
32602,10920,2146,6,4672.28,28033.68
32603,10920,788,3,995.63,2986.89
32604,10921,312,4,2598.72,10394.88
32605,10921,386,8,626.53,5012.24
32606,10921,194,7,77.17,540.19
32607,10921,2727,10,2279.71,22797.1
32608,10922,6,10,351.92,3519.2
32609,10922,650,9,1420.72,12786.48
32610,10923,1557,5,1968.42,9842.1
32611,10923,2150,3,42.51,127.53
32612,10923,2294,3,148.74,446.22
32613,10924,3062,4,303.48,1213.92
32614,10925,1563,9,13.17,118.53
32615,10925,2605,4,196.0,784.0
32616,10926,3601,6,145.29,871.74
32617,10926,4328,7,1930.26,13511.82
32618,10927,2647,10,286.82,2868.2
32619,10927,632,9,4958.87,44629.83
32620,10927,3030,9,526.51,4738.59
32621,10928,3621,5,63.77,318.85
32622,10928,1805,7,33.44,234.08
32623,10928,404,1,536.51,536.51
32624,10928,666,2,586.55,1173.1
32625,10929,4465,10,209.47,2094.7
32626,10929,2821,5,329.07,1645.35
32627,10930,4206,9,195.42,1758.78
32628,10930,1843,7,219.54,1536.78
32629,10930,2979,5,1129.84,5649.2
32630,10930,2804,7,110.89,776.23
32631,10931,4689,8,57.35,458.8
32632,10931,2720,8,601.8,4814.4
32633,10931,3943,7,204.21,1429.47
32634,10932,3650,3,261.89,785.67
32635,10932,2108,10,1302.7,13027.0
32636,10932,1840,10,365.93,3659.3
32637,10933,3451,8,244.24,1953.92
32638,10933,4687,8,151.47,1211.76
32639,10933,974,5,187.86,939.3
32640,10934,267,4,5786.17,23144.68
32641,10935,3150,8,130.27,1042.16
32642,10935,956,3,2671.92,8015.76
32643,10935,2590,8,454.56,3636.48
32644,10935,1315,4,507.83,2031.32
32645,10935,2397,9,125.44,1128.96
32646,10936,3519,2,3408.02,6816.04
32647,10936,2506,5,144.96,724.8
32648,10936,4081,4,1293.49,5173.96
32649,10936,4159,2,188.65,377.3
32650,10937,3874,2,54.56,109.12
32651,10937,3654,3,144.91,434.73
32652,10937,2693,10,471.37,4713.7
32653,10938,2367,4,223.83,895.32
32654,10938,1163,4,62.19,248.76
32655,10938,4780,9,4.26,38.34
32656,10939,341,9,145.66,1310.94
32657,10939,2888,8,4012.28,32098.24
32658,10939,1157,6,178.11,1068.66
32659,10939,4050,5,901.96,4509.8
32660,10939,4110,3,707.95,2123.85
32661,10940,4112,3,155.8,467.4
32662,10940,593,9,1025.65,9230.85
32663,10941,4340,3,310.62,931.86
32664,10941,1147,9,96.56,869.04
32665,10941,1785,2,565.82,1131.64
32666,10941,1190,5,116.99,584.95
32667,10942,4920,1,3476.31,3476.31
32668,10942,955,6,442.03,2652.18
32669,10943,1552,9,368.37,3315.33
32670,10943,836,6,710.47,4262.82
32671,10943,1886,10,761.16,7611.6
32672,10943,1566,5,327.87,1639.35
32673,10943,3443,7,617.75,4324.25
32674,10944,4411,4,183.48,733.92
32675,10945,2257,8,1891.15,15129.2
32676,10946,3939,8,296.03,2368.24
32677,10946,4156,6,361.01,2166.06
32678,10946,623,4,8413.94,33655.76
32679,10947,560,4,265.9,1063.6
32680,10948,4208,5,6.91,34.55
32681,10948,151,5,728.03,3640.15
32682,10948,983,2,117.23,234.46
32683,10948,4648,8,474.75,3798.0
32684,10948,3841,2,198.96,397.92
32685,10949,4520,1,130.04,130.04
32686,10949,217,7,156.86,1098.02
32687,10949,2559,3,817.57,2452.71
32688,10949,950,3,720.26,2160.78
32689,10950,648,3,460.89,1382.67
32690,10951,316,6,516.0,3096.0
32691,10951,2862,1,1033.21,1033.21
32692,10951,3141,1,1780.7,1780.7
32693,10952,3092,6,1562.71,9376.26
32694,10953,538,3,280.84,842.52
32695,10953,3865,1,286.24,286.24
32696,10953,3003,9,268.86,2419.74
32697,10953,2347,2,243.8,487.6
32698,10954,2753,5,248.61,1243.05
32699,10954,4572,9,319.21,2872.89
32700,10954,4760,9,1476.55,13288.95
32701,10955,4677,10,1413.41,14134.1
32702,10955,1606,3,119.66,358.98
32703,10956,2885,7,8.11,56.77
32704,10956,4834,9,1266.76,11400.84
32705,10956,2226,1,3628.46,3628.46
32706,10957,223,5,1399.68,6998.4
32707,10957,3357,10,562.55,5625.5
32708,10957,2376,5,4391.2,21956.0
32709,10958,2593,8,468.89,3751.12
32710,10958,1684,6,813.34,4880.04
32711,10959,3413,2,9916.33,19832.66
32712,10959,3165,9,88.51,796.59
32713,10959,4693,6,2083.01,12498.06
32714,10959,3141,7,1780.7,12464.9
32715,10960,147,9,78.19,703.71
32716,10960,1114,9,1051.67,9465.03
32717,10960,4283,3,2846.03,8538.09
32718,10960,1750,1,2244.36,2244.36
32719,10961,234,5,188.14,940.7
32720,10961,3582,4,3683.49,14733.96
32721,10961,3227,1,140.38,140.38
32722,10962,4561,9,100.42,903.78
32723,10962,3413,6,9916.33,59497.98
32724,10962,3513,3,6520.25,19560.75
32725,10963,3129,8,557.59,4460.72
32726,10963,83,9,4589.15,41302.35
32727,10963,1023,6,482.06,2892.36
32728,10963,1328,2,402.81,805.62
32729,10964,2589,1,150.59,150.59
32730,10965,1951,3,34.99,104.97
32731,10965,2407,10,71.18,711.8
32732,10965,3609,5,66.04,330.2
32733,10965,2783,1,82.25,82.25
32734,10966,2949,3,377.76,1133.28
32735,10966,3106,6,859.83,5158.98
32736,10966,4199,1,5.49,5.49
32737,10967,4841,1,149.16,149.16
32738,10967,1711,4,2631.29,10525.16
32739,10968,3306,9,2456.92,22112.28
32740,10968,2901,8,467.0,3736.0
32741,10969,4577,5,85.56,427.8
32742,10969,3646,1,94.02,94.02
32743,10969,2226,5,3628.46,18142.3
32744,10970,47,4,250.55,1002.2
32745,10970,2690,3,1253.02,3759.06
32746,10970,2594,9,545.47,4909.23
32747,10971,3696,8,311.68,2493.44
32748,10971,2192,6,1000.11,6000.66
32749,10971,4005,1,64.35,64.35
32750,10971,4514,6,122.88,737.28
32751,10971,1692,4,245.24,980.96
32752,10972,961,9,1311.19,11800.71
32753,10973,4535,6,1522.79,9136.74
32754,10973,4697,6,1074.75,6448.5
32755,10974,3357,9,562.55,5062.95
32756,10974,4710,10,471.77,4717.7
32757,10974,3070,10,1413.31,14133.1
32758,10974,4179,5,7591.01,37955.05
32759,10974,3990,3,156.44,469.32
32760,10975,305,1,484.57,484.57
32761,10975,4712,9,1216.1,10944.9
32762,10976,3967,7,797.33,5581.31
32763,10976,4196,7,237.65,1663.55
32764,10976,994,1,179.76,179.76
32765,10976,1253,8,25.13,201.04
32766,10977,2495,1,75.93,75.93
32767,10977,3157,6,78.14,468.84
32768,10977,253,4,12062.33,48249.32
32769,10978,1642,8,4158.62,33268.96
32770,10978,2830,2,288.54,577.08
32771,10979,2705,4,726.74,2906.96
32772,10979,749,4,199.8,799.2
32773,10979,3922,2,699.92,1399.84
32774,10980,2363,3,50.96,152.88
32775,10980,3213,9,6096.34,54867.06
32776,10980,2067,1,12.89,12.89
32777,10981,3798,9,687.28,6185.52
32778,10981,3347,9,326.37,2937.33
32779,10982,1195,7,45.84,320.88
32780,10983,4618,1,7.09,7.09
32781,10983,3227,7,140.38,982.66
32782,10983,140,4,78.91,315.64
32783,10984,4046,6,268.26,1609.56
32784,10985,1909,5,83.41,417.05
32785,10985,1310,8,1019.08,8152.64
32786,10986,3760,4,483.57,1934.28
32787,10986,1746,8,714.91,5719.28
32788,10986,4640,3,7.14,21.42
32789,10986,1201,4,603.32,2413.28
32790,10987,2675,2,110.14,220.28
32791,10987,1345,9,2077.54,18697.86
32792,10988,2087,6,233.32,1399.92
32793,10988,2864,3,1389.43,4168.29
32794,10988,597,9,333.55,3001.95
32795,10989,1154,8,68.72,549.76
32796,10989,1455,2,1167.79,2335.58
32797,10989,491,8,494.06,3952.48
32798,10989,1038,4,55.59,222.36
32799,10989,775,10,1270.7,12707.0
32800,10990,2668,10,78.71,787.1
32801,10990,2391,10,31.35,313.5
32802,10990,3532,10,8112.5,81125.0
32803,10990,8,10,1580.92,15809.2
32804,10990,1942,1,277.86,277.86
32805,10991,1525,3,286.09,858.27
32806,10992,386,10,626.53,6265.3
32807,10992,4621,8,253.19,2025.52
32808,10992,4879,5,179.92,899.6
32809,10992,4722,10,1087.46,10874.6
32810,10992,324,1,11535.55,11535.55
32811,10993,4049,5,427.56,2137.8
32812,10994,1649,1,2968.13,2968.13
32813,10994,4663,4,214.06,856.24
32814,10994,2530,5,91.68,458.4
32815,10994,2004,4,315.03,1260.12
32816,10994,3560,4,71.22,284.88
32817,10995,1965,5,1150.57,5752.85
32818,10995,2677,9,844.79,7603.11
32819,10996,981,8,1625.07,13000.56
32820,10997,4527,2,62.35,124.7
32821,10998,1280,9,314.48,2830.32
32822,10998,874,6,167.04,1002.24
32823,10999,902,9,277.16,2494.44
32824,10999,3097,2,2385.57,4771.14
32825,10999,459,10,217.92,2179.2
32826,10999,3309,4,7019.1,28076.4
32827,11000,1424,9,142.0,1278.0
32828,11000,3004,2,8485.72,16971.44
32829,11000,3453,2,412.87,825.74
32830,11001,3168,10,633.77,6337.7
32831,11001,4763,9,1369.94,12329.46
32832,11002,3898,4,1451.61,5806.44
32833,11002,1490,8,3322.54,26580.32
32834,11002,3742,7,1092.83,7649.81
32835,11002,4690,7,242.32,1696.24
32836,11002,1798,4,151.5,606.0
32837,11003,2793,4,269.11,1076.44
32838,11003,2359,1,34.82,34.82
32839,11003,3117,7,373.61,2615.27
32840,11003,4512,2,2443.85,4887.7
32841,11004,2086,9,80.12,721.08
32842,11004,2315,9,1357.63,12218.67
32843,11004,968,8,7450.37,59602.96
32844,11004,1948,2,478.53,957.06
32845,11005,4441,6,65.31,391.86
32846,11005,1050,6,3962.95,23777.7
32847,11005,1345,1,2077.54,2077.54
32848,11006,3933,6,1892.9,11357.4
32849,11006,1551,10,430.25,4302.5
32850,11006,771,1,1445.54,1445.54
32851,11006,1188,10,356.97,3569.7
32852,11006,525,3,159.13,477.39
32853,11007,1585,8,951.3,7610.4
32854,11008,2998,1,77.63,77.63
32855,11008,2412,8,5021.61,40172.88
32856,11008,4054,3,669.73,2009.19
32857,11008,576,1,18.14,18.14
32858,11008,4758,6,3415.29,20491.74
32859,11009,3463,6,632.48,3794.88
32860,11009,3466,8,67.32,538.56
32861,11009,300,3,1285.69,3857.07
32862,11009,1649,10,2968.13,29681.3
32863,11009,2917,8,384.24,3073.92
32864,11010,2507,7,41699.72,291898.04
32865,11010,1111,2,375.62,751.24
32866,11010,3293,3,3394.99,10184.97
32867,11011,2196,9,185.24,1667.16
32868,11011,1921,6,25.68,154.08
32869,11011,4802,1,458.75,458.75
32870,11012,381,5,141.89,709.45
32871,11012,2550,5,11467.5,57337.5
32872,11012,4387,1,178.61,178.61
32873,11013,1727,4,223.78,895.12
32874,11013,3109,10,982.91,9829.1
32875,11014,753,4,115.68,462.72
32876,11014,423,1,344.18,344.18
32877,11014,2758,8,160.32,1282.56
32878,11015,4069,8,84.0,672.0
32879,11015,3695,7,1849.93,12949.51
32880,11015,665,5,171.63,858.15
32881,11015,4792,10,274.46,2744.6
32882,11015,3708,2,3800.59,7601.18
32883,11016,2618,2,565.44,1130.88
32884,11016,3400,4,272.6,1090.4
32885,11016,528,2,537.4,1074.8
32886,11016,2561,6,109.26,655.56
32887,11017,1935,1,26400.1,26400.1
32888,11017,4685,5,105.53,527.65
32889,11017,3141,9,1780.7,16026.3
32890,11018,480,5,2681.07,13405.35
32891,11019,416,5,162.7,813.5
32892,11020,2073,9,571.12,5140.08
32893,11020,866,3,279.51,838.53
32894,11021,166,8,928.69,7429.52
32895,11022,3314,6,109.12,654.72
32896,11022,2614,1,495.13,495.13
32897,11022,1672,5,288.41,1442.05
32898,11022,2441,6,6897.98,41387.88
32899,11022,1603,7,189.74,1328.18
32900,11023,2882,2,20.77,41.54
32901,11023,3380,7,167.7,1173.9
32902,11023,2594,6,545.47,3272.82
32903,11024,1201,6,603.32,3619.92
32904,11024,798,6,1389.72,8338.32
32905,11024,2877,8,122.71,981.68
32906,11024,3666,8,75.78,606.24
32907,11025,1288,7,1071.26,7498.82
32908,11025,4176,6,1045.1,6270.6
32909,11025,2149,1,428.26,428.26
32910,11025,2727,9,2279.71,20517.39
32911,11026,4533,10,1059.82,10598.2
32912,11026,4576,2,358.63,717.26
32913,11026,2186,3,4987.84,14963.52
32914,11027,2412,7,5021.61,35151.27
32915,11028,1017,2,188.2,376.4
32916,11028,4552,1,1760.99,1760.99
32917,11028,3984,8,92.7,741.6
32918,11029,2851,1,219.69,219.69
32919,11029,2488,6,467.08,2802.48
32920,11030,4443,8,1144.17,9153.36
32921,11030,2024,6,70.2,421.2
32922,11030,555,2,829.66,1659.32
32923,11030,2171,7,2198.67,15390.69
32924,11030,97,1,779.61,779.61
32925,11031,1583,7,108.95,762.65
32926,11032,4050,2,901.96,1803.92
32927,11032,1613,1,1880.46,1880.46
32928,11033,1812,8,623.16,4985.28
32929,11033,2273,2,181.46,362.92
32930,11033,2123,1,485.76,485.76
32931,11033,3285,3,48.06,144.18
32932,11033,516,2,1552.61,3105.22
32933,11034,3542,6,4407.71,26446.26
32934,11034,456,10,152.22,1522.2
32935,11035,2758,8,160.32,1282.56
32936,11036,3087,1,459.31,459.31
32937,11036,3707,1,227.64,227.64
32938,11036,4879,2,179.92,359.84
32939,11037,1315,8,507.83,4062.64
32940,11037,4003,2,513.7,1027.4
32941,11037,4090,3,279.66,838.98
32942,11037,2507,3,41699.72,125099.16
32943,11038,692,10,2845.81,28458.1
32944,11038,1276,6,618.43,3710.58
32945,11038,3614,10,905.36,9053.6
32946,11038,2096,1,446.29,446.29
32947,11038,3103,1,5936.23,5936.23
32948,11039,4718,2,2954.23,5908.46
32949,11039,1672,2,288.41,576.82
32950,11039,4451,4,237.97,951.88
32951,11039,3817,4,281.57,1126.28
32952,11039,2328,2,279.77,559.54
32953,11040,1492,8,23199.99,185599.92
32954,11040,4306,6,45.5,273.0
