order_id,customer_id,order_date,order_status,total_amount
11045,4561,2025-10-22,Pending,3574.97
11046,4738,2025-12-02,Shipped,15097.57
11047,291,2024-02-27,Confirmed,23241.79
11048,1134,2024-09-29,Pending,34028.08
11049,3253,2025-01-20,Cancelled,14810.48
11050,3384,2025-05-14,Confirmed,27903.64
11051,4311,2025-11-21,Confirmed,19441.09
11052,1352,2024-09-01,Delivered,40587.69
11053,1855,2025-04-14,Pending,4842.04
11054,649,2024-10-21,Pending,23210.27
11055,4889,2024-10-03,Cancelled,43297.24
11056,643,2025-06-13,Shipped,5884.53
11057,3538,2024-08-20,Shipped,7134.39
11058,252,2024-09-25,Delivered,33678.01
11059,3125,2024-11-01,Pending,14423.74
11060,4147,2024-09-02,Confirmed,41769.58
11061,519,2025-07-14,Delivered,25112.49
11062,1101,2026-02-06,Cancelled,36449.86
11063,2545,2024-12-28,Pending,18110.32
11064,3888,2024-11-29,Shipped,12683.19
11065,2399,2025-10-01,Delivered,43917.5
11066,4164,2024-06-27,Cancelled,24473.96
11067,2501,2024-07-26,Shipped,40933.67
11068,4620,2025-05-26,Cancelled,47159.05
11069,1463,2025-08-21,Confirmed,46325.51
11070,2785,2024-12-02,Shipped,34750.75
11071,2291,2024-03-10,Confirmed,6544.9
11072,924,2024-02-21,Shipped,31990.82
11073,3273,2025-10-29,Pending,5921.03
11074,3650,2025-06-10,Cancelled,16425.29
11075,3046,2024-11-24,Confirmed,28510.61
11076,257,2025-12-07,Shipped,22289.18
11077,4477,2025-11-07,Delivered,19524.68
11078,3532,2024-06-22,Cancelled,9247.95
11079,1941,2024-09-19,Cancelled,17250.99
11080,69,2024-10-16,Pending,37429.8
11081,1048,2025-11-16,Shipped,37042.54
11082,4873,2024-08-30,Shipped,43102.4
11083,3025,2024-08-17,Delivered,34813.07
11084,3994,2025-05-22,Confirmed,5722.79
11085,1296,2025-02-13,Shipped,18426.45
11086,262,2025-06-27,Pending,11433.72
11087,959,2024-05-19,Pending,22522.95
11088,4019,2024-06-15,Confirmed,33518.25
11089,4565,2025-02-19,Confirmed,20857.18
11090,4614,2024-12-09,Confirmed,6654.41
11091,2784,2024-05-10,Delivered,29167.59
11092,1805,2024-12-26,Cancelled,25025.86
11093,3897,2025-08-25,Pending,23151.68
11094,1893,2024-04-22,Shipped,47570.63
11095,1768,2025-10-27,Shipped,44854.3
11096,4207,2025-12-28,Cancelled,4649.33
11097,2866,2024-04-09,Shipped,27156.59
11098,2710,2024-08-08,Delivered,8372.94
11099,1745,2025-06-21,Cancelled,21514.25
11100,1632,2024-11-25,Confirmed,42853.81
11101,676,2025-04-27,Confirmed,509.76
11102,1157,2025-10-17,Cancelled,21324.59
11103,3897,2025-08-11,Cancelled,15016.34
11104,3868,2025-12-25,Delivered,16860.46
11105,1821,2024-12-30,Delivered,33036.83
11106,387,2024-07-01,Cancelled,22259.43
11107,296,2025-02-08,Delivered,19087.28
11108,851,2025-10-11,Confirmed,49842.41
11109,2571,2025-08-24,Delivered,26140.37
11110,2256,2025-09-12,Shipped,4396.7
11111,4685,2024-11-30,Confirmed,10670.31
11112,714,2024-05-07,Shipped,19385.28
11113,4440,2025-11-25,Shipped,15952.71
11114,1394,2024-03-12,Delivered,37551.63
11115,815,2024-06-19,Cancelled,2543.75
11116,81,2026-01-21,Confirmed,37634.65
11117,2047,2025-04-05,Confirmed,11929.33
11118,1003,2025-02-24,Cancelled,16604.21
11119,1185,2024-08-05,Cancelled,33129.16
11120,2901,2025-04-24,Delivered,5117.03
11121,507,2026-01-23,Delivered,36866.5
11122,4224,2024-10-15,Delivered,4387.45
11123,2384,2025-12-29,Cancelled,14811.94
11124,2220,2025-01-06,Shipped,46225.26
11125,243,2024-09-02,Pending,23478.18
11126,2761,2024-12-07,Delivered,37035.3
11127,2384,2025-06-06,Pending,32588.51
11128,3442,2024-12-08,Shipped,43456.93
11129,1721,2025-07-09,Pending,20368.08
11130,1434,2024-09-04,Shipped,11473.71
11131,3552,2024-10-17,Confirmed,2468.02
11132,2894,2025-05-24,Delivered,34531.31
11133,3309,2025-03-06,Pending,22934.11
11134,1531,2024-04-11,Shipped,1649.8
11135,3504,2025-03-08,Delivered,2708.24
11136,4716,2025-03-13,Shipped,1454.4
11137,1213,2025-02-15,Delivered,4552.97
11138,3448,2024-03-31,Cancelled,31005.95
11139,2836,2025-02-27,Confirmed,7229.28
11140,4067,2024-10-29,Shipped,43349.51
11141,2128,2025-12-07,Pending,9441.47
11142,115,2024-11-16,Shipped,10176.97
11143,4264,2025-05-03,Shipped,25982.47
11144,2608,2024-09-14,Cancelled,39484.94
11145,411,2025-03-15,Pending,764.61
11146,4524,2024-04-20,Confirmed,882.63
11147,4000,2025-07-21,Pending,19680.14
11148,4352,2024-09-20,Cancelled,6526.75
11149,4766,2024-09-19,Confirmed,24099.38
11150,779,2025-09-13,Cancelled,29824.48
11151,4580,2024-09-24,Pending,47702.71
11152,3915,2025-08-12,Cancelled,6864.48
11153,2724,2025-04-10,Pending,5317.67
11154,607,2025-08-02,Delivered,36982.56
11155,3449,2025-05-24,Pending,5576.04
11156,4260,2024-03-15,Delivered,35783.3
11157,2617,2026-01-12,Confirmed,6743.96
11158,2509,2024-06-25,Cancelled,39242.49
11159,1055,2025-01-18,Cancelled,30926.32
11160,4181,2024-08-02,Pending,45395.46
11161,3576,2025-03-31,Shipped,39784.63
11162,3994,2024-05-04,Delivered,10445.33
11163,684,2024-09-10,Cancelled,38503.78
11164,2373,2025-05-28,Cancelled,12675.87
11165,2672,2024-10-14,Confirmed,35803.05
11166,3496,2025-06-26,Confirmed,39279.26
11167,2808,2025-01-29,Cancelled,12728.38
11168,3466,2025-06-29,Shipped,3599.16
11169,1045,2025-07-27,Shipped,22146.05
11170,2766,2025-04-21,Pending,19476.95
11171,899,2025-10-14,Delivered,8890.59
11172,2702,2024-05-19,Shipped,26972.68
11173,3387,2024-08-28,Confirmed,26982.72
11174,2354,2024-08-29,Pending,12096.54
11175,193,2025-01-18,Confirmed,10483.43
11176,102,2025-03-29,Delivered,15902.66
11177,3407,2025-10-10,Cancelled,22328.42
11178,2471,2025-05-13,Shipped,21680.77
11179,2496,2024-12-30,Shipped,27172.87
11180,4222,2024-06-08,Delivered,11274.71
11181,1450,2025-09-05,Pending,38028.14
11182,2671,2025-01-14,Cancelled,27393.39
11183,3860,2025-06-27,Shipped,41160.01
11184,476,2025-02-05,Confirmed,38591.61
11185,544,2025-01-25,Confirmed,15861.95
11186,3107,2025-12-24,Shipped,3167.39
11187,3407,2026-02-02,Shipped,34818.82
11188,4610,2025-11-07,Delivered,34641.79
11189,4469,2024-09-23,Delivered,39565.54
11190,3927,2024-12-08,Delivered,4371.53
11191,711,2024-12-23,Confirmed,17303.46
11192,4249,2024-10-13,Confirmed,13549.27
11193,209,2024-05-11,Delivered,18747.89
11194,1109,2025-05-26,Cancelled,36651.53
11195,3650,2025-11-08,Delivered,42024.26
11196,3456,2025-02-21,Confirmed,47487.62
11197,3449,2024-03-26,Delivered,31772.77
11198,4972,2024-10-10,Confirmed,11093.08
11199,3610,2025-03-02,Delivered,22980.25
11200,778,2024-12-26,Pending,43185.6
11201,4577,2026-01-12,Shipped,10547.15
11202,1000,2025-06-06,Pending,26228.71
11203,451,2026-02-02,Pending,11282.87
11204,289,2024-11-19,Cancelled,36919.05
11205,4188,2025-01-20,Confirmed,24129.04
11206,929,2026-01-12,Delivered,10305.82
11207,435,2024-06-29,Confirmed,4446.86
11208,3582,2024-02-23,Delivered,20031.09
11209,2947,2025-05-03,Pending,42206.05
11210,2186,2025-07-09,Delivered,25684.35
11211,4083,2025-07-16,Cancelled,23616.65
11212,4195,2025-08-27,Shipped,17807.99
11213,4028,2025-07-08,Cancelled,36756.77
11214,3812,2025-02-10,Cancelled,24115.94
11215,2395,2024-05-23,Cancelled,4786.89
11216,2407,2025-10-20,Delivered,3818.3
11217,444,2025-10-30,Delivered,29650.85
11218,1846,2024-08-11,Cancelled,40250.15
11219,170,2024-05-20,Cancelled,43085.02
11220,1089,2024-09-08,Delivered,33695.18
11221,3216,2025-03-25,Cancelled,42903.83
11222,4968,2025-08-20,Cancelled,26495.12
11223,146,2024-07-10,Pending,11834.34
11224,2712,2025-03-12,Pending,32253.1
11225,2596,2024-04-02,Confirmed,13445.59
11226,2233,2024-05-20,Confirmed,2447.17
11227,3335,2025-05-10,Shipped,42273.35
11228,1770,2024-09-27,Shipped,9300.18
11229,2313,2025-09-10,Cancelled,18991.34
11230,435,2025-05-04,Confirmed,35743.88
11231,4668,2025-11-18,Delivered,43212.64
11232,249,2024-04-24,Cancelled,13888.45
11233,4647,2025-11-20,Confirmed,37880.78
11234,3915,2025-10-08,Pending,15400.66
11235,1688,2025-01-01,Cancelled,47867.17
11236,3640,2025-08-20,Delivered,3958.06
11237,4652,2026-01-23,Delivered,20853.22
11238,1248,2025-03-03,Pending,47516.88
11239,2747,2024-08-30,Shipped,31735.57
11240,560,2025-03-31,Shipped,36202.28
11241,2822,2024-06-14,Confirmed,46757.92
11242,1567,2025-07-20,Shipped,28144.38
11243,4722,2025-11-29,Cancelled,35804.54
11244,2008,2025-02-17,Pending,9323.49
11245,262,2024-04-03,Cancelled,38415.15
11246,349,2025-09-24,Shipped,2862.78
11247,1437,2024-03-13,Shipped,5648.09
11248,3696,2026-01-05,Pending,11138.8
11249,1502,2024-10-26,Confirmed,40011.86
11250,1784,2024-10-23,Pending,10625.58
11251,1222,2025-11-21,Shipped,3599.01
11252,3604,2025-11-14,Pending,40192.94
11253,3952,2025-09-20,Delivered,8541.23
11254,3935,2024-04-28,Delivered,30474.38
11255,2412,2025-12-18,Confirmed,48110.1
11256,4995,2025-11-30,Confirmed,5378.03
11257,4056,2024-05-28,Confirmed,25038.61
11258,4440,2024-11-11,Confirmed,4504.9
11259,712,2025-01-25,Delivered,38448.11
11260,4017,2024-03-03,Cancelled,21380.61
11261,1843,2024-05-04,Confirmed,14056.03
11262,2249,2024-04-13,Cancelled,19779.48
11263,3439,2024-05-04,Shipped,5057.2
11264,3213,2025-03-23,Confirmed,24330.46
11265,2875,2024-11-20,Delivered,3049.99
11266,2593,2025-04-21,Cancelled,45136.01
11267,4157,2025-04-30,Delivered,8563.99
11268,3619,2024-09-18,Cancelled,18915.75
11269,3789,2025-05-16,Pending,33966.65
11270,1008,2025-05-31,Confirmed,3758.81
11271,4676,2025-10-08,Confirmed,42786.36
11272,4957,2025-12-14,Pending,24886.39
11273,9,2025-06-15,Delivered,32028.22
11274,1041,2024-02-13,Confirmed,32510.83
11275,3473,2025-09-25,Confirmed,36959.71
11276,2760,2024-12-21,Confirmed,22401.51
11277,1606,2024-12-05,Pending,35120.06
11278,1798,2024-02-22,Cancelled,27482.38
11279,328,2025-07-08,Delivered,49386.53
11280,3471,2024-12-01,Shipped,41757.98
11281,4890,2024-12-22,Pending,33105.04
11282,3397,2025-08-18,Cancelled,32453.94
11283,4924,2024-12-19,Cancelled,24584.99
11284,4934,2024-11-16,Confirmed,35089.47
11285,1717,2024-02-19,Cancelled,7490.38
11286,4530,2025-03-05,Delivered,25309.75
11287,1696,2024-03-09,Delivered,18668.93
11288,4353,2025-06-28,Shipped,39413.45
11289,2685,2024-12-01,Delivered,35406.09
11290,2657,2025-03-13,Confirmed,710.7
11291,2136,2024-07-07,Delivered,14749.54
11292,4140,2024-03-01,Pending,11513.73
11293,1420,2024-07-14,Shipped,48934.0
11294,157,2025-02-25,Shipped,4263.24
11295,3454,2024-07-28,Delivered,15642.49
11296,3060,2024-10-13,Pending,28813.76
11297,3030,2024-12-30,Delivered,12004.51
11298,4671,2024-12-01,Confirmed,33145.08
11299,3457,2025-04-21,Confirmed,7701.69
11300,2075,2025-12-16,Delivered,22200.46
11301,1651,2024-02-14,Cancelled,8034.93
11302,4115,2026-01-08,Pending,24323.63
11303,499,2024-04-23,Pending,7652.16
11304,4306,2024-12-31,Cancelled,34010.32
11305,2236,2025-04-25,Pending,31633.58
11306,4814,2025-12-13,Confirmed,30091.93
11307,3919,2025-03-16,Cancelled,12608.28
11308,1834,2025-11-28,Cancelled,38407.12
11309,4141,2024-10-20,Confirmed,36360.12
11310,3655,2025-08-04,Delivered,27918.83
11311,4520,2024-09-14,Delivered,26339.19
11312,1226,2025-08-07,Shipped,25879.92
11313,1724,2025-05-15,Cancelled,43592.29
11314,4412,2025-05-01,Pending,45597.0
11315,2856,2025-03-05,Confirmed,37267.5
11316,2725,2024-10-24,Pending,24812.19
11317,4942,2025-11-23,Cancelled,12163.5
11318,4019,2025-08-21,Confirmed,36771.36
11319,1091,2025-02-14,Pending,29198.33
11320,206,2025-07-31,Delivered,47128.7
11321,4890,2024-10-30,Delivered,2008.79
11322,1709,2024-08-31,Shipped,9237.23
11323,2875,2025-11-04,Pending,27288.54
11324,1262,2025-05-31,Confirmed,20712.12
11325,3555,2025-11-19,Confirmed,26963.0
11326,3683,2024-04-09,Delivered,22298.16
11327,4410,2025-05-11,Delivered,48110.46
11328,1876,2025-12-29,Cancelled,24366.45
11329,554,2025-08-10,Cancelled,2747.64
11330,4721,2025-12-10,Delivered,13606.1
11331,4108,2025-04-27,Cancelled,44787.58
11332,1780,2024-10-02,Pending,18396.77
11333,3981,2026-01-20,Shipped,2623.71
11334,1293,2025-04-21,Shipped,7444.15
11335,454,2024-06-11,Confirmed,12459.82
11336,4556,2024-11-24,Delivered,25155.84
11337,2869,2025-03-16,Pending,26643.5
11338,4962,2024-11-18,Pending,30898.51
11339,3224,2025-04-05,Pending,10968.0
11340,2467,2025-09-28,Pending,20310.7
11341,3872,2025-02-19,Confirmed,13588.23
11342,1671,2025-03-30,Cancelled,27761.26
11343,1208,2025-06-13,Delivered,33195.75
11344,2645,2025-07-31,Pending,1056.64
11345,4529,2024-07-04,Shipped,42252.79
11346,2908,2025-07-16,Cancelled,38851.57
11347,222,2024-02-20,Cancelled,31284.83
11348,4186,2025-10-06,Delivered,21967.64
11349,4657,2026-01-15,Confirmed,39314.36
11350,2565,2024-11-12,Pending,46523.93
11351,2190,2024-04-18,Cancelled,1920.82
11352,3828,2025-07-11,Confirmed,17564.66
11353,3996,2025-10-25,Shipped,14024.25
11354,2635,2024-12-01,Confirmed,49574.22
11355,4632,2024-12-08,Delivered,5466.36
11356,3993,2024-04-14,Delivered,36219.1
11357,4958,2025-09-21,Delivered,23097.97
11358,1317,2024-07-14,Confirmed,35032.88
11359,3104,2024-12-22,Pending,37932.03
11360,1983,2025-01-08,Confirmed,47515.26
11361,1211,2024-02-22,Delivered,1049.87
11362,2977,2025-05-28,Pending,42875.33
11363,3437,2025-06-13,Cancelled,23783.32
11364,3580,2026-01-21,Cancelled,12540.25
11365,318,2025-08-15,Shipped,5859.41
11366,1969,2025-02-12,Cancelled,19178.3
11367,81,2025-10-12,Pending,46566.94
11368,577,2025-07-24,Confirmed,38202.84
11369,4080,2024-03-21,Shipped,43681.55
11370,208,2024-04-07,Delivered,30787.32
11371,663,2025-11-05,Shipped,18614.43
11372,4657,2025-01-31,Confirmed,43397.93
11373,1285,2025-12-20,Confirmed,43398.19
11374,2612,2024-10-31,Shipped,47220.86
11375,1497,2025-01-23,Confirmed,9484.13
11376,2488,2024-05-20,Cancelled,49287.61
11377,2291,2024-12-24,Pending,9882.02
11378,4708,2025-09-19,Shipped,32969.73
11379,3294,2025-05-14,Cancelled,30184.99
11380,425,2024-09-12,Confirmed,27805.79
11381,3555,2025-01-01,Cancelled,16693.81
11382,3946,2024-03-25,Pending,17786.72
11383,3567,2025-12-18,Cancelled,18781.96
11384,107,2024-04-18,Delivered,41200.0
11385,3369,2024-09-12,Pending,32714.11
11386,1149,2024-04-17,Cancelled,42653.95
11387,337,2024-12-06,Cancelled,32582.31
11388,3715,2024-04-17,Confirmed,49084.36
11389,3079,2026-01-15,Cancelled,39843.46
11390,4345,2024-10-03,Confirmed,3927.85
11391,1085,2024-12-29,Cancelled,22319.86
11392,4776,2025-07-27,Cancelled,38006.68
11393,3249,2025-09-12,Confirmed,25513.03
11394,61,2024-10-09,Confirmed,27848.52
11395,2955,2024-04-09,Confirmed,4198.53
11396,388,2025-02-13,Shipped,19474.58
11397,4585,2024-04-05,Confirmed,37330.33
11398,787,2025-09-18,Confirmed,32804.29
11399,2152,2024-04-06,Cancelled,18017.33
11400,4647,2025-08-05,Delivered,16634.47
11401,4519,2025-10-31,Pending,27622.49
11402,2232,2024-11-16,Pending,29914.68
11403,4454,2024-10-16,Delivered,17983.84
11404,3761,2024-12-23,Pending,31299.18
11405,4093,2024-08-21,Pending,34522.99
11406,2077,2025-02-27,Cancelled,23139.25
11407,3867,2025-08-07,Pending,17144.49
11408,1255,2025-03-07,Confirmed,1858.72
11409,3044,2024-03-31,Delivered,49831.12
11410,2530,2025-10-02,Shipped,31494.25
11411,2955,2024-06-01,Pending,43023.56
11412,1812,2024-07-02,Shipped,3105.44
11413,3072,2025-03-22,Delivered,21921.88
11414,2950,2024-04-08,Pending,49233.3
11415,171,2025-11-05,Cancelled,42702.27
11416,3053,2025-12-02,Delivered,21695.85
11417,4406,2025-06-22,Cancelled,11031.64
11418,4694,2025-06-13,Confirmed,29390.06
11419,2527,2025-10-20,Delivered,13694.34
11420,1245,2025-05-29,Cancelled,42244.93
11421,1563,2024-03-25,Shipped,43544.5
11422,4641,2024-05-06,Delivered,40497.35
11423,4854,2024-03-01,Pending,1831.87
11424,3462,2025-05-23,Shipped,25105.95
11425,1535,2024-12-23,Shipped,33941.03
11426,1380,2024-10-02,Pending,5485.18
11427,4759,2025-11-20,Pending,6973.09
11428,3413,2025-12-06,Confirmed,12110.42
11429,1575,2025-05-17,Cancelled,5898.82
11430,2043,2024-09-23,Pending,30797.54
11431,1994,2025-08-15,Pending,49836.68
11432,1332,2025-02-24,Confirmed,24793.05
11433,1699,2024-02-25,Shipped,19600.91
11434,1481,2024-08-30,Cancelled,22427.26
11435,1257,2025-11-21,Shipped,21133.88
11436,4526,2025-03-31,Delivered,20989.61
11437,280,2025-08-09,Shipped,46048.08
11438,258,2024-03-24,Pending,35918.71
11439,4717,2025-09-03,Shipped,46076.89
11440,1764,2026-01-28,Cancelled,6234.05
11441,3052,2025-06-06,Pending,45686.84
11442,2209,2024-12-29,Confirmed,34387.58
11443,2729,2026-01-16,Delivered,27252.57
11444,405,2025-09-07,Delivered,22977.67
11445,2243,2026-02-10,Cancelled,46356.72
11446,2311,2024-05-31,Cancelled,49003.64
11447,2848,2024-06-08,Pending,47780.84
11448,3504,2024-11-15,Delivered,5086.51
11449,4866,2025-10-14,Shipped,13000.58
11450,764,2025-05-22,Pending,684.58
11451,2978,2025-04-03,Delivered,42249.05
11452,3203,2025-03-23,Delivered,27048.29
11453,2380,2025-02-16,Shipped,33518.82
11454,3269,2024-10-09,Confirmed,25132.46
11455,3487,2025-07-04,Delivered,18348.57
11456,2886,2025-11-08,Cancelled,30176.57
11457,1873,2024-08-02,Shipped,14437.85
11458,1909,2024-06-26,Cancelled,5562.97
11459,1483,2025-04-25,Confirmed,19369.28
11460,4181,2024-11-13,Shipped,30888.21
11461,4314,2024-06-01,Delivered,5286.36
11462,1313,2025-03-12,Cancelled,26077.94
11463,1786,2025-03-31,Shipped,27106.07
11464,3065,2024-04-13,Confirmed,10437.81
11465,2956,2025-12-17,Pending,31682.44
11466,1614,2024-05-01,Shipped,21833.18
11467,3640,2024-06-02,Pending,8610.81
11468,2372,2025-07-14,Delivered,9789.15
11469,3738,2024-12-22,Cancelled,39541.61
11470,1400,2025-05-13,Confirmed,11719.8
11471,904,2025-11-08,Delivered,38300.89
11472,4999,2024-04-29,Delivered,28099.48
11473,2837,2024-08-04,Cancelled,27541.13
11474,4282,2025-12-25,Shipped,33245.62
11475,1766,2024-06-14,Shipped,34962.78
11476,4060,2026-01-09,Shipped,1247.77
11477,2519,2025-05-15,Delivered,14056.53
11478,1600,2025-05-19,Cancelled,24095.31
11479,3440,2025-09-22,Pending,37419.87
11480,3337,2025-02-01,Shipped,22244.76
11481,4684,2025-10-07,Pending,19550.84
11482,1990,2025-07-14,Shipped,13495.84
11483,1019,2025-01-13,Pending,25548.92
11484,2591,2025-10-15,Shipped,17020.27
11485,4793,2024-05-01,Confirmed,14824.95
11486,1060,2025-02-23,Cancelled,47930.4
11487,2550,2024-10-11,Cancelled,12929.55
11488,3490,2024-04-20,Pending,33706.68
11489,3119,2024-04-01,Shipped,30538.51
11490,2493,2024-06-11,Shipped,16608.55
11491,4033,2024-10-20,Shipped,42235.85
11492,790,2024-03-03,Shipped,19367.91
11493,2262,2024-05-19,Delivered,47068.77
11494,3110,2024-06-02,Shipped,49689.68
11495,3884,2025-02-05,Confirmed,9795.56
11496,4242,2025-04-22,Shipped,856.68
11497,727,2025-11-06,Confirmed,13722.92
11498,4026,2025-11-17,Cancelled,3905.55
11499,48,2025-11-06,Delivered,6008.15
11500,3948,2025-03-01,Pending,33020.87
11501,2825,2024-12-14,Pending,15925.61
11502,809,2025-02-13,Shipped,29329.81
11503,2943,2026-01-19,Shipped,26844.71
11504,4446,2024-08-23,Delivered,42945.09
11505,4498,2025-03-10,Pending,47806.76
11506,1433,2025-06-04,Cancelled,20005.13
11507,4240,2024-05-01,Pending,26987.37
11508,4264,2024-10-16,Cancelled,44302.86
11509,4431,2025-03-09,Shipped,26708.41
11510,1392,2025-06-05,Confirmed,32780.92
11511,4871,2024-03-06,Cancelled,2057.14
11512,2554,2024-02-29,Delivered,14135.94
11513,27,2025-01-25,Confirmed,1583.9
11514,3094,2024-02-19,Pending,13454.95
11515,1019,2026-02-11,Cancelled,30926.36
11516,686,2025-07-19,Cancelled,24230.71
11517,433,2024-09-15,Pending,9278.84
11518,3094,2025-11-26,Confirmed,35867.61
11519,3744,2024-07-03,Confirmed,8733.22
11520,1819,2025-07-04,Delivered,30848.87
11521,486,2025-01-08,Shipped,41641.86
11522,3161,2024-07-10,Pending,16931.54
11523,2133,2024-04-01,Delivered,12074.28
11524,2682,2024-09-14,Confirmed,8633.11
11525,2999,2025-12-15,Shipped,29690.41
11526,2818,2024-04-05,Confirmed,48088.48
11527,3836,2025-09-10,Confirmed,38558.94
11528,791,2025-02-24,Confirmed,34013.81
11529,4813,2025-02-01,Delivered,15150.92
11530,486,2025-04-17,Delivered,41286.45
11531,4998,2024-03-09,Cancelled,31296.56
11532,1281,2025-05-26,Delivered,13135.34
11533,2575,2024-02-23,Pending,13289.07
11534,1986,2026-01-27,Pending,45884.69
11535,2384,2025-03-14,Pending,39660.72
11536,730,2025-10-26,Confirmed,21993.37
11537,2544,2025-04-16,Pending,48686.33
11538,2955,2024-07-21,Shipped,44318.37
11539,3507,2024-08-07,Pending,2586.34
11540,4424,2024-06-21,Cancelled,33114.93
11541,1552,2024-08-01,Cancelled,13357.69
11542,3789,2025-02-14,Cancelled,45703.83
11543,4406,2024-08-22,Cancelled,16300.03
11544,2463,2025-09-20,Shipped,43862.37
11545,4631,2025-09-09,Confirmed,8202.67
11546,3954,2024-04-17,Shipped,43426.12
11547,1442,2025-01-06,Cancelled,13903.75
11548,3756,2025-05-12,Shipped,20208.38
11549,837,2024-12-30,Confirmed,25988.21
11550,2729,2025-07-21,Delivered,10491.47
11551,3508,2024-08-22,Delivered,20688.14
11552,3720,2025-02-01,Pending,10903.7
11553,642,2024-02-15,Confirmed,6817.2
11554,2011,2024-04-25,Confirmed,32378.44
11555,4226,2026-01-28,Delivered,18143.65
11556,2145,2024-09-14,Confirmed,4148.01
11557,4189,2024-12-02,Confirmed,41314.05
11558,2364,2025-01-20,Shipped,37848.86
11559,2364,2025-05-21,Cancelled,25570.79
11560,1893,2026-02-10,Cancelled,21534.98
11561,1641,2025-07-28,Cancelled,34810.13
11562,1235,2025-02-16,Shipped,43445.9
11563,295,2024-09-19,Cancelled,42927.35
11564,2039,2025-01-26,Shipped,9057.53
11565,2884,2024-04-17,Pending,24764.26
11566,2348,2026-01-08,Delivered,21288.85
11567,3544,2024-03-04,Cancelled,36325.99
11568,4630,2025-11-28,Confirmed,48620.12
11569,3853,2024-10-30,Pending,48143.05
11570,2629,2025-06-13,Delivered,44627.44
11571,4470,2024-02-29,Pending,33390.91
11572,319,2024-04-30,Confirmed,41053.01
11573,1471,2024-07-27,Pending,35929.2
11574,4769,2024-09-13,Shipped,48078.24
11575,1466,2024-05-31,Pending,43078.18
11576,4885,2025-04-14,Cancelled,11610.74
11577,1256,2024-08-25,Cancelled,18076.93
11578,809,2024-11-03,Shipped,48820.91
11579,3353,2024-07-29,Confirmed,31581.5
11580,1046,2025-04-09,Pending,15101.13
11581,1663,2025-01-04,Delivered,5766.95
11582,298,2025-12-04,Shipped,16431.45
11583,3218,2025-11-05,Delivered,27406.26
11584,4045,2025-05-08,Cancelled,25252.05
11585,643,2024-03-16,Pending,32123.93
11586,823,2025-10-24,Confirmed,9341.26
11587,2446,2025-08-14,Confirmed,10186.75
11588,3222,2024-08-09,Confirmed,17215.81
11589,3396,2024-11-13,Cancelled,34183.59
11590,1575,2024-09-11,Delivered,41211.21
11591,1543,2025-09-10,Pending,2237.33
11592,3641,2025-01-26,Pending,28594.82
11593,1442,2024-10-22,Confirmed,35308.59
11594,2901,2024-05-24,Shipped,17366.36
11595,3720,2024-07-01,Cancelled,36614.21
11596,1325,2025-05-04,Delivered,826.55
11597,1764,2024-08-16,Shipped,21760.4
11598,4779,2024-03-05,Confirmed,1219.88
11599,4376,2025-10-30,Delivered,25687.05
11600,4913,2024-05-02,Shipped,1116.32
11601,4594,2026-01-24,Delivered,25024.45
11602,3212,2025-09-16,Cancelled,28785.93
11603,1781,2025-09-13,Cancelled,47559.65
11604,1011,2025-09-17,Cancelled,14874.41
11605,3770,2026-01-10,Shipped,19744.43
11606,1921,2024-08-07,Pending,30131.93
11607,72,2025-12-21,Pending,7529.99
11608,2968,2024-05-15,Shipped,6097.39
11609,4258,2025-01-11,Delivered,45348.59
11610,1727,2025-05-20,Shipped,10616.14
11611,3880,2024-07-30,Pending,6962.98
11612,4953,2025-10-11,Delivered,20715.84
11613,4110,2025-05-01,Delivered,40559.72
11614,3023,2025-08-10,Cancelled,41749.82
11615,1742,2024-11-13,Pending,4900.25
11616,550,2024-07-26,Pending,35763.35
11617,3319,2026-01-22,Shipped,43229.99
11618,2497,2024-05-08,Cancelled,13026.4
11619,1694,2025-05-29,Cancelled,46776.38
11620,2378,2025-02-18,Confirmed,4369.5
11621,2898,2025-01-25,Delivered,25015.86
11622,371,2025-12-21,Confirmed,34176.09
11623,1179,2025-12-20,Delivered,16861.53
11624,340,2025-04-11,Cancelled,46073.07
11625,4737,2025-08-23,Shipped,27626.27
11626,3698,2025-10-28,Cancelled,9858.08
11627,4272,2025-01-16,Shipped,10588.6
11628,1543,2024-07-25,Pending,13456.34
11629,2732,2024-11-21,Confirmed,37218.45
11630,2832,2024-08-02,Cancelled,21945.43
11631,1139,2025-04-21,Pending,37951.4
11632,881,2025-07-20,Cancelled,2703.24
11633,392,2024-11-17,Cancelled,43703.67
11634,4791,2025-11-06,Pending,16189.81
11635,851,2024-12-17,Shipped,605.54
11636,4575,2024-04-13,Shipped,1206.02
11637,1984,2024-05-03,Shipped,24220.35
11638,1324,2024-11-17,Cancelled,34558.41
11639,3397,2024-09-23,Shipped,4072.08
11640,1408,2024-08-17,Delivered,15508.79
11641,2624,2024-06-29,Shipped,34621.17
11642,4710,2026-01-28,Confirmed,14626.33
11643,4913,2024-09-15,Delivered,1149.02
11644,1037,2024-12-04,Shipped,1795.29
11645,3716,2024-05-07,Shipped,35537.94
11646,1133,2024-11-21,Shipped,33798.42
11647,3279,2025-09-18,Cancelled,32741.48
11648,1522,2025-11-13,Delivered,39777.73
11649,4122,2025-04-29,Confirmed,1448.46
11650,4490,2024-05-22,Cancelled,5554.26
