Date,City,Temperature_Min_C,Temperature_Max_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Weather_Condition
2025-09-05,Kochi,25.0,29.7,70.1,4.7,17.7,Drizzle
2025-09-05,Kolkata,30.3,32.6,97.5,1.8,18.1,Light Rain
2025-09-05,Leh,4.7,14.5,23.2,0.0,10.6,Partly Cloudy
2025-09-05,Mumbai,22.3,37.3,77.6,7.7,23.1,Light Rain
2025-09-05,Pune,21.5,29.6,71.1,6.7,11.8,Light Rain
2025-09-05,Shimla,14.7,21.8,66.5,29.9,14.3,Rainy
2025-09-05,Srinagar,14.4,27.8,62.2,0.0,7.7,Clear
2025-09-06,Ahmedabad,27.1,37.3,52.3,0.0,20.7,Partly Cloudy
2025-09-06,Bangalore,20.0,30.5,68.0,0.0,13.3,Cloudy
2025-09-06,Bikaner,24.7,38.6,41.0,3.5,16.6,Light Rain
2025-09-06,Chennai,24.6,35.8,73.4,16.4,22.0,Rainy
2025-09-06,Darjeeling,12.6,20.1,87.8,91.9,10.3,Heavy Rain
2025-09-06,Delhi,22.9,28.2,82.7,0.0,11.1,Partly Cloudy
2025-09-06,Hyderabad,19.6,31.9,59.1,7.8,8.5,Drizzle
2025-09-06,Jaisalmer,29.1,35.4,51.2,7.0,19.1,Light Rain
2025-09-06,Jodhpur,23.7,34.4,59.8,3.5,16.9,Light Rain
2025-09-06,Kochi,20.5,31.4,86.4,19.6,20.3,Rainy
2025-09-06,Kolkata,25.7,36.2,94.5,0.0,15.2,Humid
2025-09-06,Leh,5.6,24.6,46.4,0.0,12.2,Partly Cloudy
2025-09-06,Mumbai,24.0,33.1,67.6,92.0,27.1,Heavy Rain
2025-09-06,Pune,21.2,28.5,68.2,0.0,14.7,Cloudy
2025-09-06,Shimla,15.0,22.3,52.6,0.0,13.3,Cloudy
2025-09-06,Srinagar,11.3,29.3,76.1,0.0,5.1,Cloudy
2025-09-07,Ahmedabad,25.8,32.1,78.0,45.7,13.0,Rainy
2025-09-07,Bangalore,18.9,30.1,71.3,29.9,11.8,Rainy
2025-09-07,Bikaner,24.3,36.9,57.3,7.1,13.5,Light Rain
2025-09-07,Chennai,23.2,33.0,75.1,2.6,22.2,Drizzle
2025-09-07,Darjeeling,17.4,20.1,97.3,0.0,15.1,Rainy
2025-09-07,Delhi,23.9,32.4,60.6,0.0,9.1,Rainy
2025-09-07,Hyderabad,16.9,32.5,62.1,0.0,11.7,Pleasant
2025-09-07,Jaisalmer,28.7,38.3,47.0,0.0,17.0,Partly Cloudy
2025-09-07,Jodhpur,21.2,37.9,69.3,6.5,20.1,Light Rain
2025-09-07,Kochi,22.0,28.4,69.1,0.0,14.8,Humid
2025-09-07,Kolkata,27.1,31.2,84.8,17.4,14.2,Rainy
2025-09-07,Leh,3.5,20.7,45.2,0.0,9.9,Sunny
2025-09-07,Mumbai,25.1,29.9,68.8,38.6,18.1,Rainy
2025-09-07,Pune,22.2,29.4,62.8,27.3,13.4,Rainy
2025-09-07,Shimla,18.8,23.3,57.7,0.2,17.0,Light Rain
2025-09-07,Srinagar,11.1,31.1,70.2,0.0,7.6,Partly Cloudy
2025-09-08,Ahmedabad,20.2,26.2,63.4,26.6,11.6,Rainy
2025-09-08,Bangalore,21.0,26.7,74.0,0.0,11.2,Pleasant
2025-09-08,Bikaner,22.6,36.3,62.3,0.0,19.8,Rainy
2025-09-08,Chennai,25.0,35.2,86.3,13.3,19.3,Rainy
2025-09-08,Darjeeling,12.6,17.7,95.7,0.0,11.3,Heavy Rain
2025-09-08,Delhi,24.8,32.5,65.2,0.0,19.4,Partly Cloudy
2025-09-08,Hyderabad,19.3,31.4,72.1,0.0,6.3,Pleasant
2025-09-08,Jaisalmer,22.5,38.1,31.4,2.4,15.9,Drizzle
2025-09-08,Jodhpur,24.7,34.4,63.1,0.0,15.9,Partly Cloudy
2025-09-08,Kochi,21.3,31.2,71.4,10.9,11.5,Rainy
2025-09-08,Kolkata,28.5,34.1,91.7,49.4,19.1,Rainy
2025-09-08,Leh,6.8,20.3,39.0,0.0,10.3,Sunny
2025-09-08,Mumbai,21.4,24.4,97.5,24.6,22.0,Rainy
2025-09-08,Pune,20.7,27.0,67.2,28.6,14.9,Rainy
2025-09-08,Shimla,14.4,22.9,62.3,8.8,4.1,Light Rain
2025-09-08,Srinagar,13.4,27.6,60.1,0.0,6.8,Partly Cloudy
2025-09-09,Ahmedabad,28.5,32.2,67.8,29.7,15.9,Rainy
2025-09-09,Bangalore,17.9,28.3,61.5,15.1,15.1,Rainy
2025-09-09,Bikaner,21.3,41.2,57.4,4.4,12.9,Drizzle
2025-09-09,Chennai,24.2,35.6,75.0,6.4,14.9,Light Rain
2025-09-09,Darjeeling,12.3,14.0,87.9,0.0,10.0,Cloudy
2025-09-09,Delhi,28.7,34.8,58.6,5.4,12.5,Light Rain
2025-09-09,Hyderabad,20.0,31.9,58.2,0.0,17.0,Pleasant
2025-09-09,Jaisalmer,27.5,37.5,44.0,0.0,17.7,Partly Cloudy
2025-09-09,Jodhpur,26.1,34.5,65.1,1.8,15.8,Drizzle
2025-09-09,Kochi,22.3,37.2,98.3,0.0,13.3,Cloudy
2025-09-09,Kolkata,22.2,28.5,80.3,35.1,13.3,Rainy
2025-09-09,Leh,4.6,21.9,45.6,0.0,7.4,Partly Cloudy
2025-09-09,Mumbai,22.9,32.6,86.9,0.0,20.7,Cloudy
2025-09-09,Pune,20.0,27.8,66.5,30.3,13.1,Rainy
2025-09-09,Shimla,9.9,26.9,83.8,19.9,7.3,Rainy
2025-09-09,Srinagar,14.9,30.5,59.6,0.0,8.5,Cloudy
2025-09-10,Ahmedabad,22.8,34.1,65.5,0.0,13.6,Humid
2025-09-10,Bangalore,19.6,26.2,73.2,11.0,13.5,Rainy
2025-09-10,Bikaner,23.3,34.9,54.1,0.0,15.7,Partly Cloudy
2025-09-10,Chennai,23.4,35.8,65.2,4.7,20.4,Light Rain
2025-09-10,Darjeeling,13.8,20.2,93.8,65.2,5.4,Heavy Rain
2025-09-10,Delhi,26.5,34.5,59.6,0.0,13.4,Humid
2025-09-10,Hyderabad,19.9,32.2,68.7,0.0,8.6,Pleasant
2025-09-10,Jaisalmer,25.8,36.0,49.2,0.0,19.5,Hot
2025-09-10,Jodhpur,26.8,31.9,61.0,0.0,13.3,Rainy
2025-09-10,Kochi,21.2,28.9,94.1,45.7,15.0,Rainy
2025-09-10,Kolkata,24.7,35.7,88.4,27.8,14.2,Rainy
2025-09-10,Leh,3.6,20.3,54.0,0.0,8.5,Partly Cloudy
2025-09-10,Mumbai,22.6,30.7,85.2,32.1,18.4,Rainy
2025-09-10,Pune,22.1,31.1,76.6,23.5,11.3,Rainy
2025-09-10,Shimla,12.7,15.9,63.7,0.0,15.6,Partly Cloudy
2025-09-10,Srinagar,14.3,29.6,63.8,0.0,3.7,Cloudy
2025-09-11,Ahmedabad,24.6,36.0,75.4,10.1,11.3,Rainy
2025-09-11,Bangalore,18.6,32.7,63.7,9.3,15.3,Light Rain
2025-09-11,Bikaner,25.6,37.6,65.5,6.2,14.9,Drizzle
2025-09-11,Chennai,23.0,36.7,83.8,8.8,23.0,Light Rain
2025-09-11,Darjeeling,15.7,19.2,70.2,20.8,13.7,Rainy
2025-09-11,Delhi,23.4,30.9,63.1,0.0,13.2,Humid
2025-09-11,Hyderabad,20.8,34.3,73.9,25.5,10.9,Rainy
2025-09-11,Jaisalmer,24.5,35.6,49.2,0.0,17.2,Sunny
2025-09-11,Jodhpur,24.9,35.5,69.7,0.0,15.5,Partly Cloudy
2025-09-11,Kochi,25.1,29.3,64.4,45.8,17.5,Rainy
2025-09-11,Kolkata,31.1,31.7,92.5,0.0,12.1,Humid
2025-09-11,Leh,7.6,19.1,37.6,0.0,11.6,Partly Cloudy
2025-09-11,Mumbai,22.5,27.8,91.4,69.5,21.1,Heavy Rain
2025-09-11,Pune,18.9,31.7,55.1,0.0,14.2,Cloudy
2025-09-11,Shimla,13.7,22.9,59.0,13.2,9.0,Rainy
2025-09-11,Srinagar,15.5,28.2,56.1,0.0,8.9,Clear
2025-09-12,Ahmedabad,23.6,32.4,67.2,7.7,22.2,Light Rain
2025-09-12,Bangalore,18.4,28.0,71.4,0.0,14.6,Cloudy
2025-09-12,Bikaner,23.1,38.9,52.9,1.4,15.4,Light Rain
2025-09-12,Chennai,22.5,32.8,78.5,0.0,22.3,Humid
2025-09-12,Darjeeling,15.0,20.5,86.7,65.6,13.0,Heavy Rain
2025-09-12,Delhi,25.6,34.7,68.2,5.7,16.3,Drizzle
2025-09-12,Hyderabad,19.0,34.8,61.4,0.0,8.9,Rainy
2025-09-12,Jaisalmer,22.9,34.6,64.2,0.0,26.1,Hot
2025-09-12,Jodhpur,24.6,36.8,53.9,0.0,17.6,Partly Cloudy
2025-09-12,Kochi,26.8,31.0,79.0,13.8,14.2,Rainy
2025-09-12,Kolkata,25.9,34.8,73.8,0.0,15.2,Humid
2025-09-12,Leh,2.8,23.0,43.9,2.3,8.0,Light Rain
2025-09-12,Mumbai,23.8,30.5,72.9,33.3,13.2,Rainy
2025-09-12,Pune,21.0,31.1,67.9,2.8,14.9,Light Rain
2025-09-12,Shimla,14.9,18.5,73.7,0.0,9.0,Rainy
2025-09-12,Srinagar,15.7,30.3,56.7,9.8,8.3,Drizzle
2025-09-13,Ahmedabad,22.4,36.2,56.1,18.4,8.4,Rainy
2025-09-13,Bangalore,21.1,26.2,72.4,0.0,14.2,Cloudy
2025-09-13,Bikaner,23.2,40.3,55.7,0.0,12.7,Partly Cloudy
2025-09-13,Chennai,24.4,34.3,67.9,9.8,18.6,Drizzle
2025-09-13,Darjeeling,10.5,14.5,78.4,0.0,10.8,Heavy Rain
2025-09-13,Delhi,24.2,38.1,76.2,18.6,10.6,Rainy
2025-09-13,Hyderabad,17.4,31.6,53.8,19.1,9.3,Rainy
2025-09-13,Jaisalmer,24.8,36.2,39.5,3.4,16.7,Drizzle
2025-09-13,Jodhpur,22.8,34.5,45.9,0.0,14.8,Rainy
2025-09-13,Kochi,21.6,26.9,93.2,0.0,11.2,Rainy
2025-09-13,Kolkata,28.2,32.6,59.9,0.0,15.6,Humid
2025-09-13,Leh,6.7,18.0,28.8,0.0,15.2,Partly Cloudy
2025-09-13,Mumbai,21.0,29.7,91.5,36.1,18.3,Rainy
2025-09-13,Pune,21.3,28.0,63.3,0.0,12.3,Pleasant
2025-09-13,Shimla,10.2,21.6,78.1,68.3,8.5,Heavy Rain
2025-09-13,Srinagar,11.9,27.9,76.1,0.7,5.1,Drizzle
2025-09-14,Ahmedabad,26.3,35.4,63.6,0.0,16.8,Partly Cloudy
2025-09-14,Bangalore,21.3,24.4,69.6,0.0,14.1,Cloudy
2025-09-14,Bikaner,24.1,35.7,42.3,0.0,16.7,Hot
2025-09-14,Chennai,24.7,36.8,77.2,14.9,14.8,Rainy
2025-09-14,Darjeeling,15.9,16.1,89.3,0.0,11.9,Rainy
2025-09-14,Delhi,24.9,31.2,79.9,0.0,18.0,Humid
2025-09-14,Hyderabad,21.4,30.5,67.9,13.5,7.8,Rainy
2025-09-14,Jaisalmer,24.0,38.9,55.0,0.0,16.2,Hot
2025-09-14,Jodhpur,21.5,37.5,67.6,3.3,20.3,Drizzle
2025-09-14,Kochi,20.5,33.6,76.1,0.0,16.1,Rainy
2025-09-14,Kolkata,29.2,35.4,68.7,0.0,14.2,Humid
2025-09-14,Leh,3.2,21.5,38.9,0.0,12.9,Sunny
2025-09-14,Mumbai,25.6,33.5,79.3,18.1,17.2,Rainy
2025-09-14,Pune,23.8,26.4,71.0,0.0,7.3,Rainy
2025-09-14,Shimla,12.4,19.3,60.9,0.0,7.9,Cloudy
2025-09-14,Srinagar,15.7,26.9,62.0,0.0,3.4,Cloudy
2025-09-15,Ahmedabad,27.4,33.1,68.2,0.0,12.6,Partly Cloudy
2025-09-15,Bangalore,18.7,27.5,68.3,19.5,13.2,Rainy
2025-09-15,Bikaner,25.0,35.7,55.2,0.0,15.0,Partly Cloudy
2025-09-15,Chennai,25.0,35.6,86.8,4.7,21.5,Drizzle
2025-09-15,Darjeeling,17.0,17.0,88.6,0.0,12.0,Cloudy
2025-09-15,Delhi,24.7,32.0,72.4,5.7,10.5,Drizzle
2025-09-15,Hyderabad,18.6,28.1,70.1,20.0,15.7,Rainy
2025-09-15,Jaisalmer,23.4,35.8,50.6,0.3,19.6,Drizzle
2025-09-15,Jodhpur,24.2,32.1,55.6,0.0,13.0,Rainy
2025-09-15,Kochi,23.5,26.5,72.4,0.0,11.8,Rainy
2025-09-15,Kolkata,22.6,37.1,76.5,0.0,15.8,Rainy
2025-09-15,Leh,5.4,19.1,30.5,3.3,6.2,Drizzle
2025-09-15,Mumbai,28.3,35.6,78.8,35.1,17.9,Rainy
2025-09-15,Pune,21.4,30.6,75.8,23.9,9.1,Rainy
2025-09-15,Shimla,11.3,22.0,62.4,24.4,14.5,Rainy
2025-09-15,Srinagar,11.4,28.2,61.9,0.0,7.3,Partly Cloudy
2025-09-16,Ahmedabad,24.5,40.4,80.8,0.0,12.9,Humid
2025-09-16,Bangalore,17.3,25.1,77.8,4.4,10.9,Light Rain
2025-09-16,Bikaner,26.7,41.5,32.7,0.0,16.0,Hot
2025-09-16,Chennai,26.5,30.7,73.0,0.0,21.3,Rainy
2025-09-16,Darjeeling,7.7,10.7,93.0,126.3,16.2,Heavy Rain
2025-09-16,Delhi,23.8,32.7,55.9,0.0,12.1,Partly Cloudy
2025-09-16,Hyderabad,19.1,29.1,48.9,0.0,14.3,Rainy
2025-09-16,Jaisalmer,23.0,38.9,35.0,0.0,20.1,Sunny
2025-09-16,Jodhpur,27.5,35.6,46.4,3.5,12.7,Light Rain
2025-09-16,Kochi,24.2,25.8,90.5,12.3,8.9,Rainy
2025-09-16,Kolkata,23.0,35.9,86.7,1.5,19.8,Light Rain
2025-09-16,Leh,7.2,18.7,55.6,0.0,8.6,Sunny
2025-09-16,Mumbai,23.9,30.7,82.9,32.5,18.7,Rainy
2025-09-16,Pune,22.8,29.3,65.9,54.8,10.2,Heavy Rain
2025-09-16,Shimla,14.8,17.1,82.9,0.0,13.7,Cloudy
2025-09-16,Srinagar,16.2,29.7,67.5,0.0,7.4,Clear
2025-09-17,Ahmedabad,22.9,35.1,69.0,7.0,15.5,Light Rain
2025-09-17,Bangalore,18.0,27.7,59.2,26.1,10.8,Rainy
2025-09-17,Bikaner,26.6,36.9,51.8,0.0,15.7,Partly Cloudy
2025-09-17,Chennai,25.1,32.4,82.8,10.9,18.9,Rainy
2025-09-17,Darjeeling,12.3,18.7,69.9,0.0,10.2,Rainy
2025-09-17,Delhi,22.7,33.9,77.7,21.3,13.1,Rainy
2025-09-17,Hyderabad,19.4,30.5,73.9,13.5,5.8,Rainy
2025-09-17,Jaisalmer,24.3,32.1,54.4,0.0,12.5,Partly Cloudy
2025-09-17,Jodhpur,21.9,31.6,59.9,1.4,15.5,Light Rain
2025-09-17,Kochi,25.9,32.2,82.8,0.0,14.8,Cloudy
2025-09-17,Kolkata,21.3,31.4,82.6,0.0,17.5,Cloudy
2025-09-17,Leh,4.4,16.5,29.6,0.0,8.5,Sunny
2025-09-17,Mumbai,20.5,29.6,90.3,22.6,18.4,Rainy
2025-09-17,Pune,24.7,30.4,83.6,19.0,13.1,Rainy
2025-09-17,Shimla,11.1,18.6,84.8,0.0,7.1,Rainy
2025-09-17,Srinagar,15.7,27.1,54.8,0.0,4.9,Cloudy
2025-09-18,Ahmedabad,25.0,35.8,68.1,0.0,15.3,Humid
2025-09-18,Bangalore,16.6,29.7,71.7,0.0,12.6,Pleasant
2025-09-18,Bikaner,23.8,33.9,45.9,8.3,13.3,Light Rain
2025-09-18,Chennai,25.5,30.6,76.3,18.7,19.6,Rainy
2025-09-18,Darjeeling,13.6,16.1,82.5,33.2,10.9,Rainy
2025-09-18,Delhi,23.6,29.9,59.2,4.6,7.5,Drizzle
2025-09-18,Hyderabad,20.3,29.0,68.2,5.2,13.4,Drizzle
2025-09-18,Jaisalmer,27.4,37.2,47.9,0.0,20.7,Partly Cloudy
2025-09-18,Jodhpur,23.1,35.1,59.2,0.0,13.8,Rainy
2025-09-18,Kochi,20.4,31.3,74.8,0.0,12.2,Humid
2025-09-18,Kolkata,25.0,31.2,86.9,35.3,18.5,Rainy
2025-09-18,Leh,6.6,20.0,45.0,0.0,12.1,Clear
2025-09-18,Mumbai,23.2,32.2,86.7,38.0,17.3,Rainy
2025-09-18,Pune,20.5,35.1,52.1,21.9,12.7,Rainy
2025-09-18,Shimla,11.1,20.7,79.1,3.6,12.0,Drizzle
2025-09-18,Srinagar,11.9,29.5,52.9,1.8,2.5,Light Rain
2025-09-19,Ahmedabad,25.7,31.3,78.9,5.5,13.5,Light Rain
2025-09-19,Bangalore,22.8,28.5,61.4,40.7,14.2,Rainy
2025-09-19,Bikaner,22.0,35.2,47.1,0.0,13.6,Partly Cloudy
2025-09-19,Chennai,24.9,33.9,61.9,25.7,22.7,Rainy
2025-09-19,Darjeeling,14.2,19.2,76.1,45.2,21.0,Rainy
2025-09-19,Delhi,26.3,35.5,57.2,5.0,10.6,Drizzle
2025-09-19,Hyderabad,23.6,30.3,58.0,0.0,5.9,Rainy
2025-09-19,Jaisalmer,25.6,42.3,43.3,0.0,20.0,Hot
2025-09-19,Jodhpur,23.4,39.0,47.4,1.2,21.7,Light Rain
2025-09-19,Kochi,23.2,35.3,79.0,45.6,14.9,Rainy
2025-09-19,Kolkata,24.7,31.8,78.1,0.0,14.5,Cloudy
2025-09-19,Leh,7.7,20.8,27.1,0.0,12.8,Sunny
2025-09-19,Mumbai,25.5,27.1,73.3,0.0,17.4,Cloudy
2025-09-19,Pune,21.2,30.7,71.8,92.3,8.3,Heavy Rain
2025-09-19,Shimla,14.8,19.3,72.8,8.9,7.7,Light Rain
2025-09-19,Srinagar,17.6,29.1,62.2,3.3,3.8,Light Rain
2025-09-20,Ahmedabad,27.9,37.1,67.4,4.2,14.2,Light Rain
2025-09-20,Bangalore,18.9,29.0,59.1,15.4,18.6,Rainy
2025-09-20,Bikaner,22.9,32.7,39.3,2.8,14.4,Light Rain
2025-09-20,Chennai,24.7,33.0,76.5,0.0,22.2,Humid
2025-09-20,Darjeeling,14.9,19.5,87.2,0.0,12.4,Rainy
2025-09-20,Delhi,25.0,30.5,62.4,0.0,11.3,Humid
2025-09-20,Hyderabad,24.6,33.1,87.2,36.4,8.7,Rainy
2025-09-20,Jaisalmer,25.5,38.9,46.6,2.1,18.0,Light Rain
2025-09-20,Jodhpur,23.3,34.3,60.8,0.0,16.2,Hot
2025-09-20,Kochi,23.1,26.1,66.5,17.4,14.6,Rainy
2025-09-20,Kolkata,24.2,32.0,81.9,20.3,17.8,Rainy
2025-09-20,Leh,3.5,16.8,46.8,0.0,11.1,Partly Cloudy
2025-09-20,Mumbai,24.8,29.9,93.6,0.0,21.4,Cloudy
2025-09-20,Pune,23.2,29.2,65.8,20.9,11.5,Rainy
2025-09-20,Shimla,13.8,20.0,74.3,39.4,10.2,Rainy
2025-09-20,Srinagar,15.1,25.3,64.7,0.2,5.4,Drizzle
2025-09-21,Ahmedabad,25.3,37.3,57.7,0.0,11.6,Humid
2025-09-21,Bangalore,20.2,28.5,77.1,13.7,13.6,Rainy
2025-09-21,Bikaner,24.0,38.0,54.0,0.0,17.1,Partly Cloudy
2025-09-21,Chennai,24.7,35.0,83.0,0.0,18.3,Cloudy
2025-09-21,Darjeeling,11.5,22.7,88.0,8.6,11.0,Light Rain
2025-09-21,Delhi,23.1,32.6,79.2,0.0,9.9,Humid
2025-09-21,Hyderabad,20.6,29.2,42.4,0.0,9.6,Rainy
2025-09-21,Jaisalmer,22.9,36.5,43.2,12.8,16.0,Rainy
2025-09-21,Jodhpur,26.6,36.3,48.8,12.4,17.9,Rainy
2025-09-21,Kochi,27.2,27.8,82.6,49.1,22.2,Rainy
2025-09-21,Kolkata,26.5,38.0,85.1,37.0,14.2,Rainy
2025-09-21,Leh,6.7,21.9,52.1,0.0,12.0,Clear
2025-09-21,Mumbai,28.2,35.2,86.5,10.0,15.6,Drizzle
2025-09-21,Pune,20.8,34.1,64.4,0.0,8.3,Cloudy
2025-09-21,Shimla,12.5,18.9,68.6,0.0,10.5,Cloudy
2025-09-21,Srinagar,12.9,28.5,67.1,0.0,1.1,Partly Cloudy
2025-09-22,Ahmedabad,26.2,28.6,66.7,0.0,13.7,Partly Cloudy
2025-09-22,Bangalore,20.8,24.9,69.3,0.0,14.1,Rainy
2025-09-22,Bikaner,21.0,37.7,63.3,11.6,17.3,Rainy
2025-09-22,Chennai,22.1,36.1,76.7,0.0,17.0,Rainy
2025-09-22,Darjeeling,15.8,22.8,82.0,35.7,12.9,Rainy
2025-09-22,Delhi,25.4,35.4,71.5,0.0,14.0,Humid
2025-09-22,Hyderabad,22.7,27.3,77.5,38.8,17.2,Rainy
2025-09-22,Jaisalmer,23.5,32.3,54.6,0.5,19.2,Light Rain
2025-09-22,Jodhpur,22.5,35.8,51.4,5.5,12.9,Light Rain
2025-09-22,Kochi,24.6,28.7,75.2,33.6,22.4,Rainy
2025-09-22,Kolkata,25.5,38.0,76.5,57.0,15.0,Heavy Rain
2025-09-22,Leh,5.2,16.1,43.4,0.0,8.5,Sunny
2025-09-22,Mumbai,25.8,30.8,76.1,106.4,22.0,Heavy Rain
2025-09-22,Pune,21.3,31.5,71.7,0.0,16.5,Rainy
2025-09-22,Shimla,14.0,15.5,71.0,5.5,10.6,Drizzle
2025-09-22,Srinagar,12.6,31.9,69.4,7.6,6.8,Light Rain
2025-09-23,Ahmedabad,25.0,29.7,71.6,15.0,19.2,Rainy
2025-09-23,Bangalore,18.2,26.8,66.4,0.0,12.1,Cloudy
2025-09-23,Bikaner,23.8,38.7,42.6,0.0,17.0,Hot
2025-09-23,Chennai,25.7,31.4,78.9,5.7,18.2,Drizzle
2025-09-23,Darjeeling,14.6,18.2,91.9,46.3,9.5,Rainy
2025-09-23,Delhi,24.1,32.8,59.8,9.5,12.8,Light Rain
2025-09-23,Hyderabad,21.3,32.5,60.3,18.0,7.0,Rainy
2025-09-23,Jaisalmer,21.1,38.4,53.8,0.0,16.6,Hot
2025-09-23,Jodhpur,21.8,31.6,53.0,4.1,11.7,Light Rain
2025-09-23,Kochi,22.9,30.3,86.7,0.0,15.4,Cloudy
2025-09-23,Kolkata,26.8,32.4,88.5,22.6,17.5,Rainy
2025-09-23,Leh,3.7,22.0,40.3,0.0,10.8,Partly Cloudy
2025-09-23,Mumbai,23.5,34.1,83.9,11.6,21.5,Rainy
2025-09-23,Pune,23.5,26.7,83.1,26.7,13.9,Rainy
2025-09-23,Shimla,15.1,19.7,59.9,0.0,13.6,Cloudy
2025-09-23,Srinagar,13.6,30.1,55.3,0.0,5.7,Partly Cloudy
2025-09-24,Ahmedabad,23.8,33.4,69.4,0.0,11.5,Partly Cloudy
2025-09-24,Bangalore,18.6,30.5,72.5,0.0,7.2,Cloudy
2025-09-24,Bikaner,29.2,31.4,58.7,0.0,17.2,Hot
2025-09-24,Chennai,27.5,33.1,66.2,0.0,18.3,Humid
2025-09-24,Darjeeling,15.3,18.9,100.0,49.4,9.5,Rainy
2025-09-24,Delhi,25.5,33.8,83.3,13.8,8.2,Rainy
2025-09-24,Hyderabad,22.0,38.0,42.0,32.8,12.9,Rainy
2025-09-24,Jaisalmer,22.6,37.9,58.9,5.8,17.6,Drizzle
2025-09-24,Jodhpur,21.5,33.6,61.6,1.2,21.6,Light Rain
2025-09-24,Kochi,21.4,33.0,87.4,20.3,13.3,Rainy
2025-09-24,Kolkata,25.6,36.7,89.0,0.0,16.0,Rainy
2025-09-24,Leh,6.2,22.4,39.8,0.0,7.2,Clear
2025-09-24,Mumbai,25.8,34.9,79.1,35.6,19.2,Rainy
2025-09-24,Pune,21.5,26.8,67.3,0.0,9.7,Cloudy
2025-09-24,Shimla,14.1,22.7,86.7,17.8,11.2,Rainy
2025-09-24,Srinagar,13.4,28.7,66.5,0.0,2.4,Clear
2025-09-25,Ahmedabad,25.8,35.2,71.4,0.0,16.1,Partly Cloudy
2025-09-25,Bangalore,19.6,28.4,64.4,14.9,7.4,Rainy
2025-09-25,Bikaner,25.4,42.2,55.5,3.4,13.6,Light Rain
2025-09-25,Chennai,22.1,33.4,61.0,0.0,22.1,Cloudy
2025-09-25,Darjeeling,14.7,17.7,82.4,196.1,8.3,Heavy Rain
2025-09-25,Delhi,24.0,34.0,69.7,0.0,10.2,Humid
2025-09-25,Hyderabad,21.3,28.8,69.8,0.0,14.1,Pleasant
2025-09-25,Jaisalmer,26.9,40.9,49.1,2.7,16.4,Drizzle
2025-09-25,Jodhpur,23.1,35.5,50.1,7.8,13.8,Drizzle
2025-09-25,Kochi,23.7,31.3,88.6,20.7,20.3,Rainy
2025-09-25,Kolkata,27.9,38.4,89.4,11.0,12.2,Rainy
2025-09-25,Leh,5.0,19.2,41.6,0.0,7.7,Partly Cloudy
2025-09-25,Mumbai,23.7,29.1,72.8,0.0,25.3,Humid
2025-09-25,Pune,20.7,29.6,66.1,0.0,16.5,Pleasant
2025-09-25,Shimla,14.1,15.9,63.6,7.2,11.4,Light Rain
2025-09-25,Srinagar,12.2,29.2,52.7,1.6,1.2,Drizzle
2025-09-26,Ahmedabad,25.6,33.1,78.8,0.0,10.7,Rainy
2025-09-26,Bangalore,16.8,28.4,72.4,52.1,9.2,Heavy Rain
2025-09-26,Bikaner,21.3,35.0,53.1,0.0,13.0,Hot
2025-09-26,Chennai,27.2,35.6,75.9,9.1,20.5,Drizzle
2025-09-26,Darjeeling,11.2,17.8,77.2,0.0,12.1,Cloudy
2025-09-26,Delhi,24.4,37.4,81.8,0.0,13.6,Rainy
2025-09-26,Hyderabad,20.5,32.5,63.6,19.7,13.3,Rainy
2025-09-26,Jaisalmer,24.5,36.9,63.9,0.0,20.3,Hot
2025-09-26,Jodhpur,25.0,35.9,68.0,3.8,13.8,Light Rain
2025-09-26,Kochi,21.8,29.7,79.0,12.1,13.6,Rainy
2025-09-26,Kolkata,26.4,34.5,100.0,0.0,17.4,Cloudy
2025-09-26,Leh,6.0,18.4,37.2,0.0,12.4,Sunny
2025-09-26,Mumbai,26.0,30.9,89.0,0.0,18.3,Rainy
2025-09-26,Pune,18.1,31.2,79.2,0.0,16.2,Cloudy
2025-09-26,Shimla,14.7,23.0,65.3,51.0,11.8,Heavy Rain
2025-09-26,Srinagar,14.5,28.7,55.3,0.0,1.8,Partly Cloudy
2025-09-27,Ahmedabad,25.7,37.1,84.1,0.0,14.8,Humid
2025-09-27,Bangalore,20.1,25.8,59.2,0.0,18.9,Pleasant
2025-09-27,Bikaner,22.7,35.5,55.1,0.0,18.7,Rainy
2025-09-27,Chennai,25.8,33.4,75.8,0.0,18.6,Cloudy
2025-09-27,Darjeeling,14.3,18.6,80.0,59.5,12.2,Heavy Rain
2025-09-27,Delhi,24.5,34.9,65.9,0.0,10.9,Rainy
2025-09-27,Hyderabad,22.4,30.9,72.3,0.0,13.1,Pleasant
2025-09-27,Jaisalmer,25.1,38.7,56.2,0.0,17.8,Partly Cloudy
2025-09-27,Jodhpur,22.8,31.3,45.8,2.5,13.7,Drizzle
2025-09-27,Kochi,24.8,31.2,83.4,54.0,8.5,Heavy Rain
2025-09-27,Kolkata,22.8,34.2,88.1,0.0,11.6,Cloudy
2025-09-27,Leh,5.6,20.5,25.0,0.0,8.0,Partly Cloudy
2025-09-27,Mumbai,26.7,32.6,67.1,46.2,21.7,Rainy
2025-09-27,Pune,18.2,33.9,58.1,20.3,12.2,Rainy
2025-09-27,Shimla,16.6,17.9,66.5,0.0,11.8,Partly Cloudy
2025-09-27,Srinagar,16.3,28.3,69.9,0.0,9.9,Cloudy
